time;servicename;duration
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:11;RS_OW_AgencyDataSupplierService;4
08:00:11;RS_OW_AgencyDataSupplierService;2
08:00:11;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;4
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;4
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;3
08:00:12;RS_OW_AgencyDataSupplierService;2
08:00:12;RS_OW_AgencyDataSupplierService;3
